2022-07-31 16:33, b' 28.10' 
2022-07-31 16:38, b' 72.68' 
2022-07-31 16:43, b' 28.11' 
2022-07-31 16:48, b' 72.68' 
2022-07-31 16:53, b' 28.08' 
2022-07-31 16:58, b' 72.67' 
2022-07-31 17:03, b' 28.11' 
2022-07-31 17:08, b' 72.66' 
2022-07-31 17:13, b' 28.09' 
2022-07-31 17:18, b' 72.69' 
2022-07-31 17:23, b' 28.07' 
2022-07-31 17:28, b' 72.64' 
2022-07-31 17:33, b' 28.13' 
2022-07-31 17:38, b' 72.66' 
2022-07-31 17:43, b' 28.10' 
2022-07-31 17:48, b' 72.67' 
2022-07-31 17:53, b' 28.12' 
2022-07-31 17:58, b' 72.71' 
2022-07-31 18:03, b' 28.10' 
2022-07-31 18:08, b' 72.72' 
2022-07-31 18:13, b' 28.11' 
2022-07-31 18:18, b' 72.72' 
2022-07-31 18:23, b' 28.09' 
2022-07-31 18:28, b' 72.72' 
2022-07-31 18:33, b' 28.07' 
2022-07-31 18:38, b' 72.70' 
2022-07-31 18:43, b' 28.05' 
2022-07-31 18:48, b' 72.68' 
2022-07-31 18:53, b' 28.05' 
2022-07-31 18:58, b' 72.69' 
2022-07-31 19:03, b' 28.06' 
2022-07-31 19:08, b' 72.67' 
2022-07-31 19:13, b' 28.08' 
2022-07-31 19:18, b' 72.69' 
2022-07-31 19:23, b' 28.08' 
2022-07-31 19:28, b' 72.68' 
2022-07-31 19:33, b' 28.10' 
2022-07-31 19:38, b' 72.71' 
2022-07-31 19:43, b' 28.09' 
2022-07-31 19:48, b' 72.70' 
2022-07-31 19:53, b' 28.08' 
2022-07-31 19:58, b' 72.71' 
2022-07-31 20:03, b' 28.04' 
2022-07-31 20:08, b' 72.70' 
2022-07-31 20:13, b' 28.07' 
2022-07-31 20:18, b' 72.71' 
2022-07-31 20:23, b' 28.07' 
2022-07-31 20:28, b' 72.71' 
2022-07-31 20:33, b' 28.08' 
2022-07-31 20:38, b' 72.74' 
2022-07-31 20:43, b' 28.06' 
2022-07-31 20:48, b' 72.75' 
2022-07-31 20:53, b' 28.06' 
2022-07-31 20:58, b' 72.76' 
2022-07-31 21:03, b' 28.06' 
2022-07-31 21:08, b' 72.73' 
2022-07-31 21:13, b' 28.08' 
2022-07-31 21:18, b' 72.73' 
2022-07-31 21:23, b' 28.08' 
2022-07-31 21:28, b' 72.76' 
2022-07-31 21:33, b' 28.02' 
2022-07-31 21:38, b' 72.74' 
2022-07-31 21:43, b' 28.04' 
2022-07-31 21:48, b' 72.74' 
2022-07-31 21:53, b' 28.01' 
2022-07-31 21:58, b' 72.71' 
2022-07-31 22:03, b' 28.06' 
2022-07-31 22:08, b' 72.74' 
2022-07-31 22:13, b' 28.08' 
2022-07-31 22:18, b' 72.72' 
2022-07-31 22:23, b' 28.06' 
2022-07-31 22:28, b' 72.72' 
2022-07-31 22:33, b' 28.04' 
2022-07-31 22:38, b' 72.72' 
2022-07-31 22:43, b' 28.07' 
2022-07-31 22:48, b' 72.73' 
2022-07-31 22:53, b' 28.03' 
2022-07-31 22:58, b' 72.74' 
2022-07-31 23:03, b' 28.05' 
2022-07-31 23:08, b' 72.73' 
2022-07-31 23:13, b' 28.02' 
2022-07-31 23:18, b' 72.73' 
2022-07-31 23:23, b' 28.03' 
2022-07-31 23:28, b' 72.71' 
2022-07-31 23:33, b' 28.02' 
2022-07-31 23:38, b' 72.74' 
2022-07-31 23:43, b' 28.03' 
2022-07-31 23:48, b' 72.73' 
2022-07-31 23:53, b' 28.02' 
2022-07-31 23:58, b' 72.71' 
2022-08-01 00:03, b' 28.05' 
2022-08-01 00:08, b' 72.76' 
2022-08-01 00:13, b' 28.06' 
2022-08-01 00:18, b' 72.76' 
2022-08-01 00:23, b' 28.03' 
2022-08-01 00:28, b' 72.74' 
2022-08-01 00:33, b' 28.03' 
2022-08-01 00:38, b' 72.77' 
2022-08-01 00:43, b' 28.03' 
2022-08-01 00:48, b' 72.75' 
2022-08-01 00:53, b' 28.03' 
2022-08-01 00:58, b' 72.75' 
2022-08-01 01:03, b' 28.02' 
2022-08-01 01:08, b' 72.80' 
2022-08-01 01:13, b' 28.05' 
2022-08-01 01:18, b' 72.84' 
2022-08-01 01:23, b' 28.02' 
2022-08-01 01:28, b' 72.86' 
2022-08-01 01:33, b' 28.05' 
2022-08-01 01:38, b' 72.90' 
2022-08-01 01:43, b' 28.04' 
2022-08-01 01:48, b' 72.90' 
2022-08-01 01:53, b' 28.06' 
2022-08-01 01:58, b' 72.94' 
2022-08-01 02:03, b' 28.05' 
2022-08-01 02:08, b' 72.98' 
2022-08-01 02:13, b' 28.01' 
2022-08-01 02:18, b' 72.99' 
2022-08-01 02:23, b' 28.03' 
2022-08-01 02:28, b' 73.05' 
2022-08-01 02:33, b' 28.03' 
2022-08-01 02:38, b' 73.03' 
2022-08-01 02:43, b' 28.01' 
2022-08-01 02:48, b' 73.02' 
2022-08-01 02:53, b' 28.05' 
2022-08-01 02:58, b' 73.05' 
2022-08-01 03:03, b' 28.01' 
2022-08-01 03:08, b' 73.07' 
2022-08-01 03:13, b' 28.01' 
2022-08-01 03:18, b' 73.07' 
2022-08-01 03:23, b' 28.01' 
2022-08-01 03:28, b' 73.07' 
2022-08-01 03:33, b' 28.04' 
2022-08-01 03:38, b' 73.12' 
2022-08-01 03:43, b' 28.00' 
2022-08-01 03:48, b' 73.10' 
2022-08-01 03:53, b' 28.03' 
2022-08-01 03:58, b' 73.15' 
2022-08-01 04:03, b' 28.04' 
2022-08-01 04:08, b' 73.13' 
2022-08-01 04:13, b' 28.01' 
2022-08-01 04:18, b' 73.11' 
2022-08-01 04:23, b' 28.04' 
2022-08-01 04:28, b' 73.10' 
2022-08-01 04:33, b' 28.02' 
2022-08-01 04:38, b' 73.11' 
2022-08-01 04:43, b' 28.04' 
2022-08-01 04:48, b' 73.10' 
2022-08-01 04:53, b' 28.02' 
2022-08-01 04:58, b' 73.06' 
2022-08-01 05:03, b' 27.97' 
2022-08-01 05:08, b' 73.07' 
2022-08-01 05:13, b' 28.00' 
2022-08-01 05:18, b' 73.05' 
2022-08-01 05:23, b' 28.00' 
2022-08-01 05:28, b' 73.04' 
2022-08-01 05:33, b' 28.01' 
2022-08-01 05:38, b' 73.06' 
2022-08-01 05:43, b' 28.01' 
2022-08-01 05:48, b' 73.08' 
2022-08-01 05:53, b' 27.98' 
2022-08-01 05:58, b' 73.07' 
2022-08-01 06:03, b' 28.04' 
2022-08-01 06:08, b' 73.10' 
2022-08-01 06:13, b' 28.03' 
2022-08-01 06:18, b' 73.07' 
2022-08-01 06:23, b' 28.02' 
2022-08-01 06:28, b' 73.08' 
2022-08-01 06:33, b' 28.01' 
2022-08-01 06:38, b' 73.09' 
2022-08-01 06:43, b' 28.02' 
2022-08-01 06:48, b' 73.09' 
2022-08-01 06:53, b' 28.02' 
2022-08-01 06:58, b' 73.08' 
2022-08-01 07:03, b' 27.97' 
2022-08-01 07:08, b' 73.10' 
2022-08-01 07:13, b' 27.99' 
2022-08-01 07:18, b' 73.10' 
2022-08-01 07:23, b' 28.00' 
2022-08-01 07:28, b' 73.14' 
2022-08-01 07:33, b' 28.02' 
2022-08-01 07:38, b' 73.13' 
2022-08-01 07:43, b' 28.01' 
2022-08-01 07:48, b' 73.14' 
2022-08-01 07:53, b' 28.02' 
2022-08-01 07:58, b' 73.15' 
2022-08-01 08:03, b' 28.00' 
2022-08-01 08:08, b' 73.15' 
2022-08-01 08:13, b' 28.02' 
2022-08-01 08:18, b' 73.14' 
2022-08-01 08:23, b' 28.00' 
2022-08-01 08:28, b' 73.13' 
2022-08-01 08:33, b' 28.05' 
2022-08-01 08:38, b' 73.15' 
2022-08-01 08:43, b' 28.00' 
2022-08-01 08:48, b' 73.14' 
2022-08-01 08:53, b' 28.01' 
2022-08-01 08:58, b' 73.11' 
2022-08-01 09:03, b' 28.03' 
2022-08-01 09:08, b' 73.11' 
2022-08-01 09:13, b' 27.99' 
2022-08-01 09:18, b' 73.07' 
2022-08-01 09:23, b' 28.01' 
2022-08-01 09:28, b' 73.08' 
2022-08-01 09:33, b' 28.01' 
2022-08-01 09:38, b' 73.07' 
2022-08-01 09:43, b' 27.97' 
2022-08-01 09:48, b' 73.04' 
2022-08-01 09:53, b' 28.00' 
2022-08-01 09:58, b' 73.04' 
2022-08-01 10:03, b' 28.02' 
2022-08-01 10:08, b' 73.03' 
2022-08-01 10:13, b' 28.02' 
2022-08-01 10:18, b' 73.05' 
2022-08-01 10:23, b' 28.02' 
2022-08-01 10:28, b' 73.06' 
2022-08-01 10:33, b' 28.05' 
2022-08-01 10:38, b' 73.03' 
2022-08-01 10:43, b' 28.01' 
2022-08-01 10:48, b' 73.04' 
2022-08-01 10:53, b' 28.01' 
2022-08-01 10:58, b' 73.03' 
2022-08-01 11:03, b' 28.01' 
2022-08-01 11:08, b' 72.99' 
2022-08-01 11:13, b' 27.99' 
2022-08-01 11:18, b' 73.00' 
2022-08-01 11:23, b' 28.01' 
2022-08-01 11:28, b' 73.01' 
2022-08-01 11:33, b' 28.04' 
2022-08-01 11:38, b' 73.00' 
2022-08-01 11:43, b' 28.00' 
2022-08-01 11:48, b' 72.99' 
2022-08-01 11:53, b' 28.03' 
2022-08-01 11:58, b' 73.00' 
2022-08-01 12:03, b' 27.98' 
2022-08-01 12:08, b' 72.97' 
2022-08-01 12:13, b' 28.02' 
2022-08-01 12:18, b' 73.02' 
2022-08-01 12:23, b' 28.00' 
2022-08-01 12:28, b' 73.03' 
2022-08-01 12:33, b' 27.99' 
2022-08-01 12:38, b' 73.04' 
2022-08-01 12:43, b' 27.99' 
2022-08-01 12:48, b' 73.03' 
2022-08-01 12:53, b' 28.01' 
2022-08-01 12:58, b' 73.06' 
2022-08-01 13:03, b' 28.00' 
2022-08-01 13:08, b' 73.07' 
2022-08-01 13:13, b' 28.01' 
2022-08-01 13:18, b' 73.09' 
2022-08-01 13:23, b' 28.00' 
2022-08-01 13:28, b' 73.11' 
2022-08-01 13:33, b' 28.04' 
2022-08-01 13:38, b' 73.10' 
2022-08-01 13:43, b' 28.01' 
2022-08-01 13:48, b' 73.12' 
2022-08-01 13:53, b' 27.97' 
2022-08-01 13:58, b' 73.13' 
2022-08-01 14:03, b' 27.99' 
2022-08-01 14:08, b' 73.15' 
2022-08-01 14:13, b' 28.01' 
2022-08-01 14:18, b' 73.15' 
2022-08-01 14:23, b' 27.99' 
2022-08-01 14:28, b' 73.15' 
2022-08-01 14:33, b' 27.98' 
2022-08-01 14:38, b' 73.15' 
2022-08-01 14:43, b' 27.97' 
2022-08-01 14:48, b' 73.16' 
2022-08-01 14:53, b' 27.98' 
2022-08-01 14:58, b' 73.16' 
2022-08-01 15:03, b' 28.00' 
2022-08-01 15:08, b' 73.17' 
2022-08-01 15:13, b' 27.98' 
2022-08-01 15:18, b' 73.14' 
2022-08-01 15:23, b' 27.99' 
2022-08-01 15:28, b' 73.16' 
2022-08-01 15:33, b' 28.01' 
2022-08-01 15:38, b' 73.15' 
2022-08-01 15:43, b' 27.98' 
2022-08-01 15:48, b' 73.16' 
2022-08-01 15:53, b' 28.00' 
2022-08-01 15:58, b' 73.17' 
2022-08-01 16:03, b' 27.96' 
2022-08-01 16:08, b' 73.17' 
2022-08-01 16:13, b' 27.99' 
2022-08-01 16:18, b' 73.20' 
2022-08-01 16:23, b' 27.97' 
2022-08-01 16:28, b' 73.19' 
2022-08-01 16:33, b' 27.97' 
2022-08-01 16:38, b' 73.21' 
2022-08-01 16:43, b' 28.01' 
2022-08-01 16:48, b' 73.23' 
2022-08-01 16:53, b' 27.95' 
2022-08-01 16:58, b' 73.20' 
2022-08-01 17:03, b' 27.96' 
2022-08-01 17:08, b' 73.22' 
2022-08-01 17:13, b' 27.98' 
2022-08-01 17:18, b' 73.23' 
2022-08-01 17:23, b' 27.99' 
2022-08-01 17:28, b' 73.22' 
2022-08-01 17:33, b' 27.98' 
2022-08-01 17:38, b' 73.22' 
2022-08-01 17:43, b' 27.95' 
2022-08-01 17:48, b' 73.23' 
2022-08-01 17:53, b' 27.94' 
2022-08-01 17:58, b' 73.24' 
2022-08-01 18:03, b' 28.00' 
2022-08-01 18:08, b' 73.24' 
2022-08-01 18:13, b' 27.98' 
2022-08-01 18:18, b' 73.24' 
2022-08-01 18:23, b' 27.97' 
2022-08-01 18:28, b' 73.24' 
2022-08-01 18:33, b' 27.96' 
2022-08-01 18:38, b' 73.22' 
2022-08-01 18:43, b' 27.98' 
2022-08-01 18:48, b' 73.21' 
2022-08-01 18:53, b' 27.98' 
2022-08-01 18:58, b' 73.24' 
2022-08-01 19:03, b' 27.96' 
2022-08-01 19:08, b' 73.25' 
2022-08-01 19:13, b' 27.96' 
2022-08-01 19:18, b' 73.24' 
2022-08-01 19:23, b' 27.98' 
2022-08-01 19:28, b' 73.25' 
2022-08-01 19:33, b' 27.98' 
2022-08-01 19:38, b' 73.28' 
2022-08-01 19:43, b' 27.98' 
2022-08-01 19:48, b' 73.27' 
2022-08-01 19:53, b' 27.97' 
2022-08-01 19:58, b' 73.27' 
2022-08-01 20:03, b' 27.96' 
2022-08-01 20:08, b' 73.28' 
2022-08-01 20:13, b' 27.99' 
2022-08-01 20:18, b' 73.29' 
2022-08-01 20:23, b' 27.99' 
2022-08-01 20:28, b' 73.29' 
2022-08-01 20:33, b' 27.98' 
2022-08-01 20:38, b' 73.29' 
2022-08-01 20:43, b' 27.98' 
2022-08-01 20:48, b' 73.32' 
2022-08-01 20:53, b' 27.96' 
2022-08-01 20:58, b' 73.29' 
2022-08-01 21:03, b' 27.98' 
2022-08-01 21:08, b' 73.31' 
2022-08-01 21:13, b' 27.97' 
2022-08-01 21:18, b' 73.32' 
2022-08-01 21:23, b' 28.00' 
2022-08-01 21:28, b' 73.33' 
2022-08-01 21:33, b' 28.02' 
2022-08-01 21:38, b' 73.34' 
2022-08-01 21:43, b' 27.98' 
2022-08-01 21:48, b' 73.33' 
2022-08-01 21:53, b' 27.98' 
2022-08-01 21:58, b' 73.31' 
2022-08-01 22:03, b' 27.97' 
2022-08-01 22:08, b' 73.31' 
2022-08-01 22:13, b' 27.96' 
2022-08-01 22:18, b' 73.31' 
2022-08-01 22:23, b' 28.00' 
2022-08-01 22:28, b' 73.30' 
2022-08-01 22:33, b' 27.97' 
2022-08-01 22:38, b' 73.28' 
2022-08-01 22:43, b' 27.97' 
2022-08-01 22:48, b' 73.30' 
2022-08-01 22:53, b' 27.98' 
2022-08-01 22:58, b' 73.27' 
2022-08-01 23:03, b' 27.96' 
2022-08-01 23:08, b' 73.27' 
2022-08-01 23:13, b' 27.98' 
2022-08-01 23:18, b' 73.27' 
2022-08-01 23:23, b' 27.95' 
2022-08-01 23:28, b' 73.24' 
2022-08-01 23:33, b' 27.97' 
2022-08-01 23:38, b' 73.24' 
2022-08-01 23:43, b' 27.99' 
2022-08-01 23:48, b' 73.24' 
2022-08-01 23:53, b' 27.97' 
2022-08-01 23:58, b' 73.26' 
2022-08-02 00:03, b' 27.94' 
2022-08-02 00:08, b' 73.24' 
2022-08-02 00:13, b' 28.01' 
2022-08-02 00:18, b' 73.25' 
2022-08-02 00:23, b' 27.96' 
2022-08-02 00:28, b' 73.24' 
2022-08-02 00:33, b' 27.98' 
2022-08-02 00:38, b' 73.24' 
2022-08-02 00:43, b' 27.97' 
2022-08-02 00:48, b' 73.24' 
2022-08-02 00:53, b' 27.94' 
2022-08-02 00:58, b' 73.23' 
2022-08-02 01:03, b' 27.98' 
2022-08-02 01:08, b' 73.23' 
2022-08-02 01:13, b' 28.00' 
2022-08-02 01:18, b' 73.22' 
2022-08-02 01:23, b' 27.98' 
2022-08-02 01:28, b' 73.20' 
2022-08-02 01:33, b' 27.97' 
2022-08-02 01:38, b' 73.13' 
2022-08-02 01:43, b' 27.98' 
2022-08-02 01:48, b' 73.15' 
2022-08-02 01:53, b' 27.98' 
2022-08-02 01:58, b' 73.14' 
2022-08-02 02:03, b' 27.99' 
2022-08-02 02:08, b' 73.13' 
2022-08-02 02:13, b' 27.98' 
2022-08-02 02:18, b' 73.08' 
2022-08-02 02:23, b' 28.01' 
2022-08-02 02:28, b' 73.14' 
2022-08-02 02:33, b' 28.00' 
2022-08-02 02:38, b' 73.12' 
2022-08-02 02:43, b' 28.00' 
2022-08-02 02:48, b' 73.10' 
2022-08-02 02:53, b' 27.96' 
2022-08-02 02:58, b' 73.07' 
2022-08-02 03:03, b' 27.97' 
2022-08-02 03:08, b' 73.09' 
2022-08-02 03:13, b' 27.96' 
2022-08-02 03:18, b' 73.10' 
2022-08-02 03:23, b' 27.98' 
2022-08-02 03:28, b' 73.13' 
2022-08-02 03:33, b' 27.98' 
2022-08-02 03:38, b' 73.13' 
2022-08-02 03:43, b' 27.95' 
2022-08-02 03:48, b' 73.13' 
2022-08-02 03:53, b' 27.97' 
2022-08-02 03:58, b' 73.11' 
2022-08-02 04:03, b' 27.99' 
2022-08-02 04:08, b' 73.14' 
2022-08-02 04:13, b' 27.98' 
2022-08-02 04:18, b' 73.14' 
2022-08-02 04:23, b' 27.96' 
2022-08-02 04:28, b' 73.14' 
2022-08-02 04:33, b' 27.97' 
2022-08-02 04:38, b' 73.13' 
2022-08-02 04:43, b' 27.97' 
2022-08-02 04:48, b' 73.15' 
2022-08-02 04:53, b' 27.99' 
2022-08-02 04:58, b' 73.12' 
2022-08-02 05:03, b' 27.98' 
2022-08-02 05:08, b' 73.11' 
2022-08-02 05:13, b' 27.98' 
2022-08-02 05:18, b' 73.18' 
2022-08-02 05:23, b' 27.99' 
2022-08-02 05:28, b' 73.13' 
2022-08-02 05:33, b' 27.99' 
2022-08-02 05:38, b' 73.17' 
2022-08-02 05:43, b' 28.01' 
2022-08-02 05:48, b' 73.18' 
2022-08-02 05:53, b' 28.00' 
2022-08-02 05:58, b' 73.19' 
2022-08-02 06:03, b' 27.99' 
2022-08-02 06:08, b' 73.13' 
2022-08-02 06:13, b' 28.04' 
2022-08-02 06:18, b' 73.18' 
2022-08-02 06:23, b' 27.98' 
2022-08-02 06:28, b' 73.15' 
2022-08-02 06:33, b' 27.98' 
2022-08-02 06:38, b' 73.16' 
2022-08-02 06:43, b' 28.00' 
2022-08-02 06:48, b' 73.16' 
2022-08-02 06:53, b' 27.98' 
2022-08-02 06:58, b' 73.17' 
2022-08-02 07:03, b' 27.99' 
2022-08-02 07:08, b' 73.16' 
2022-08-02 07:13, b' 27.98' 
2022-08-02 07:18, b' 73.15' 
2022-08-02 07:23, b' 27.99' 
2022-08-02 07:28, b' 73.10' 
2022-08-02 07:33, b' 28.00' 
2022-08-02 07:38, b' 73.12' 
2022-08-02 07:43, b' 28.01' 
2022-08-02 07:48, b' 73.12' 
2022-08-02 07:53, b' 27.98' 
2022-08-02 07:58, b' 73.10' 
2022-08-02 08:03, b' 27.99' 
2022-08-02 08:08, b' 73.10' 
2022-08-02 08:13, b' 28.00' 
2022-08-02 08:18, b' 73.09' 
2022-08-02 08:23, b' 27.97' 
2022-08-02 08:28, b' 73.10' 
2022-08-02 08:33, b' 28.00' 
2022-08-02 08:38, b' 73.12' 
2022-08-02 08:43, b' 27.97' 
2022-08-02 08:48, b' 73.09' 
2022-08-02 08:53, b' 28.00' 
2022-08-02 08:58, b' 73.11' 
2022-08-02 09:03, b' 28.01' 
2022-08-02 09:08, b' 73.13' 
2022-08-02 09:13, b' 28.03' 
2022-08-02 09:18, b' 73.13' 
2022-08-02 09:23, b' 28.00' 
2022-08-02 09:28, b' 73.16' 
2022-08-02 09:33, b' 28.00' 
2022-08-02 09:38, b' 73.16' 
2022-08-02 09:43, b' 27.96' 
2022-08-02 09:48, b' 73.15' 
2022-08-02 09:53, b' 27.99' 
2022-08-02 09:58, b' 73.15' 
2022-08-02 10:03, b' 27.98' 
2022-08-02 10:08, b' 73.16' 
2022-08-02 10:13, b' 27.96' 
2022-08-02 10:18, b' 73.14' 
2022-08-02 10:23, b' 28.00' 
2022-08-02 10:28, b' 73.15' 
2022-08-02 10:33, b' 27.96' 
2022-08-02 10:38, b' 73.17' 
2022-08-02 10:43, b' 28.01' 
2022-08-02 10:48, b' 73.17' 
2022-08-02 10:53, b' 27.97' 
2022-08-02 10:58, b' 73.19' 
2022-08-02 11:03, b' 28.01' 
2022-08-02 11:08, b' 73.19' 
2022-08-02 11:13, b' 28.02' 
2022-08-02 11:18, b' 73.19' 
2022-08-02 11:23, b' 27.95' 
2022-08-02 11:28, b' 73.18' 
2022-08-02 11:33, b' 27.97' 
2022-08-02 11:38, b' 73.19' 
2022-08-02 11:43, b' 27.98' 
2022-08-02 11:48, b' 73.19' 
2022-08-02 11:53, b' 27.99' 
2022-08-02 11:58, b' 73.22' 
2022-08-02 12:03, b' 27.99' 
2022-08-02 12:08, b' 73.21' 
2022-08-02 12:13, b' 27.98' 
2022-08-02 12:18, b' 73.21' 
2022-08-02 12:23, b' 27.97' 
2022-08-02 12:28, b' 73.21' 
2022-08-02 12:33, b' 27.97' 
2022-08-02 12:38, b' 73.21' 
2022-08-02 12:43, b' 27.98' 
2022-08-02 12:48, b' 73.20' 
2022-08-02 12:53, b' 27.98' 
2022-08-02 12:58, b' 73.22' 
2022-08-02 13:03, b' 27.99' 
2022-08-02 13:08, b' 73.23' 
2022-08-02 13:13, b' 28.02' 
2022-08-02 13:18, b' 73.20' 
2022-08-02 13:23, b' 27.98' 
2022-08-02 13:28, b' 73.20' 
2022-08-02 13:33, b' 27.99' 
2022-08-02 13:38, b' 73.22' 
2022-08-02 13:43, b' 27.98' 
2022-08-02 13:48, b' 73.21' 
2022-08-02 13:53, b' 27.98' 
2022-08-02 13:58, b' 73.19' 
2022-08-02 14:03, b' 27.98' 
2022-08-02 14:08, b' 73.20' 
2022-08-02 14:13, b' 28.00' 
2022-08-02 14:18, b' 73.19' 
2022-08-02 14:23, b' 27.95' 
2022-08-02 14:28, b' 73.17' 
2022-08-02 14:33, b' 27.96' 
2022-08-02 14:38, b' 73.15' 
2022-08-02 14:43, b' 27.96' 
2022-08-02 14:48, b' 73.08' 
2022-08-02 14:53, b' 27.99' 
2022-08-02 14:58, b' 73.05' 
2022-08-02 15:03, b' 27.99' 
2022-08-02 15:08, b' 73.03' 
2022-08-02 15:13, b' 27.98' 
2022-08-02 15:18, b' 72.98' 
2022-08-02 15:23, b' 27.99' 
2022-08-02 15:28, b' 73.00' 
2022-08-02 15:33, b' 27.97' 
2022-08-02 15:38, b' 72.98' 
2022-08-02 15:43, b' 27.99' 
2022-08-02 15:48, b' 72.97' 
2022-08-02 15:53, b' 27.98' 
2022-08-02 15:58, b' 72.97' 
2022-08-02 16:03, b' 27.98' 
2022-08-02 16:08, b' 72.97' 
2022-08-02 16:13, b' 27.97' 
2022-08-02 16:18, b' 72.98' 
2022-08-02 16:23, b' 28.01' 
2022-08-02 16:28, b' 72.97' 
2022-08-02 16:33, b' 28.00' 
2022-08-02 16:38, b' 72.97' 
2022-08-02 16:43, b' 28.00' 
2022-08-02 16:48, b' 72.96' 
2022-08-02 16:53, b' 27.96' 
2022-08-02 16:58, b' 72.98' 
2022-08-02 17:03, b' 27.96' 
2022-08-02 17:08, b' 72.98' 
2022-08-02 17:13, b' 27.97' 
2022-08-02 17:18, b' 72.99' 
2022-08-02 17:23, b' 27.97' 
2022-08-02 17:28, b' 73.02' 
2022-08-02 17:33, b' 27.99' 
2022-08-02 17:38, b' 73.02' 
2022-08-02 17:43, b' 27.98' 
2022-08-02 17:48, b' 73.02' 
2022-08-02 17:53, b' 27.95' 
2022-08-02 17:58, b' 73.02' 
2022-08-02 18:03, b' 27.97' 
2022-08-02 18:08, b' 73.03' 
2022-08-02 18:13, b' 28.01' 
